capture_id,report,date,radio,channel,edge,gain_mode,configured_gain_db,sample_rate_hz,capture_rms_rx0_dbfs,capture_rms_rx1_dbfs,track_count,dual_valid_track_count,strong_slope_track_count
ch1-lower-edge-narrow-pluto-19f2-20260812T213856Z,ch1-lower-edge-narrow-pluto-19f2-20260812T213856Z.json,2026-08-12,pluto-19f2,1,lower,manual,50.0,2500000.0,-8.132551156880435,-7.654276526393806,3,0,0
ch1-lower-edge-narrow-pluto-19f2-20260812T214245Z,ch1-lower-edge-narrow-pluto-19f2-20260812T214245Z.json,2026-08-12,pluto-19f2,1,lower,manual,50.0,2500000.0,-7.802272740798019,-7.227114045058291,5,0,0
ch1-lower-edge-narrow-pluto-19f2-20260812T214634Z,ch1-lower-edge-narrow-pluto-19f2-20260812T214634Z.json,2026-08-12,pluto-19f2,1,lower,manual,50.0,2500000.0,-8.103099601331637,-7.641563043539435,1,0,0
ch1-lower-edge-narrow-pluto-19f2-20260812T215417Z,ch1-lower-edge-narrow-pluto-19f2-20260812T215417Z.json,2026-08-12,pluto-19f2,1,lower,slow_attack,,2500000.0,-12.70650017726111,-12.269848141834279,5,1,0
ch1-lower-edge-narrow-pluto-19f2-20260812T220951Z,ch1-lower-edge-narrow-pluto-19f2-20260812T220951Z.json,2026-08-12,pluto-19f2,1,lower,manual,50.0,2500000.0,-8.135081735220334,-7.601933444761919,4,0,0
ch1-lower-edge-narrow-pluto-19f2-20260812T224039Z,ch1-lower-edge-narrow-pluto-19f2-20260812T224039Z.json,2026-08-12,pluto-19f2,1,lower,slow_attack,,2500000.0,-12.859575977063859,-12.469011912295176,2,2,1
ch1-lower-edge-narrow-pluto-19f2-20260812T225955Z,ch1-lower-edge-narrow-pluto-19f2-20260812T225955Z.json,2026-08-12,pluto-19f2,1,lower,manual,50.0,2500000.0,-8.107684567312338,-7.69835923354713,0,0,0
ch1-lower-edge-narrow-pluto-19f2-20260813T003158Z,ch1-lower-edge-narrow-pluto-19f2-20260813T003158Z.json,2026-08-13,pluto-19f2,1,lower,manual,50.0,2500000.0,-7.701885563770679,-7.299556218888227,4,0,0
ch1-lower-edge-narrow-pluto-19f2-20260813T003937Z,ch1-lower-edge-narrow-pluto-19f2-20260813T003937Z.json,2026-08-13,pluto-19f2,1,lower,manual,50.0,2500000.0,-7.676636215670685,-7.253838923878961,5,0,0
ch1-lower-edge-narrow-pluto-19f2-20260813T013306Z,ch1-lower-edge-narrow-pluto-19f2-20260813T013306Z.json,2026-08-13,pluto-19f2,1,lower,manual,50.0,2500000.0,-7.840616718554645,-7.427513820645942,2,0,0
ch1-lower-edge-narrow-pluto-19f2-20260813T014434Z,ch1-lower-edge-narrow-pluto-19f2-20260813T014434Z.json,2026-08-13,pluto-19f2,1,lower,manual,50.0,2500000.0,-7.610768549335184,-7.216260323887269,2,2,1
ch1-lower-edge-narrow-pluto-19f2-20260813T024334Z,ch1-lower-edge-narrow-pluto-19f2-20260813T024334Z.json,2026-08-13,pluto-19f2,1,lower,slow_attack,,2500000.0,-12.47859786623498,-12.285588887903957,0,0,0
ch1-lower-edge-narrow-pluto-19f2-20260813T025525Z,ch1-lower-edge-narrow-pluto-19f2-20260813T025525Z.json,2026-08-13,pluto-19f2,1,lower,manual,50.0,2500000.0,-7.596408112492751,-7.232480559077339,2,0,0
ch1-lower-edge-narrow-pluto-19f2-20260813T032329Z,ch1-lower-edge-narrow-pluto-19f2-20260813T032329Z.json,2026-08-13,pluto-19f2,1,lower,manual,50.0,2500000.0,-7.767850271001509,-7.453710315334586,0,0,0
ch1-lower-edge-narrow-pluto-19f2-20260813T042222Z,ch1-lower-edge-narrow-pluto-19f2-20260813T042222Z.json,2026-08-13,pluto-19f2,1,lower,slow_attack,,2500000.0,-12.598135933477792,-12.493524704258023,2,2,1
ch1-lower-edge-narrow-pluto-19f2-20260813T042622Z,ch1-lower-edge-narrow-pluto-19f2-20260813T042622Z.json,2026-08-13,pluto-19f2,1,lower,slow_attack,,2500000.0,-12.64302652508678,-12.43650231917308,3,0,0
ch1-lower-edge-narrow-pluto-19f2-20260813T051454Z,ch1-lower-edge-narrow-pluto-19f2-20260813T051454Z.json,2026-08-13,pluto-19f2,1,lower,slow_attack,,2500000.0,-12.692980101231539,-12.520170887175095,0,0,0
ch1-lower-edge-narrow-pluto-19f2-20260813T055745Z,ch1-lower-edge-narrow-pluto-19f2-20260813T055745Z.json,2026-08-13,pluto-19f2,1,lower,slow_attack,,2500000.0,-12.596005541308188,-12.322149821272854,1,1,0
ch1-lower-edge-narrow-pluto-19f2-20260813T063651Z,ch1-lower-edge-narrow-pluto-19f2-20260813T063651Z.json,2026-08-13,pluto-19f2,1,lower,slow_attack,,2500000.0,-12.663940595860566,-12.428022217812146,4,0,0
ch1-lower-edge-narrow-pluto-19f2-20260813T081541Z,ch1-lower-edge-narrow-pluto-19f2-20260813T081541Z.json,2026-08-13,pluto-19f2,1,lower,slow_attack,,2500000.0,-12.60561645967283,-12.457725955326138,5,0,0
ch1-lower-edge-narrow-pluto-19f2-20260813T082744Z,ch1-lower-edge-narrow-pluto-19f2-20260813T082744Z.json,2026-08-13,pluto-19f2,1,lower,manual,50.0,2500000.0,-7.728160467482113,-7.490476953003594,1,1,1
ch1-lower-edge-narrow-pluto-19f2-20260813T091506Z,ch1-lower-edge-narrow-pluto-19f2-20260813T091506Z.json,2026-08-13,pluto-19f2,1,lower,manual,50.0,2500000.0,-7.63610765591994,-7.4370626335735945,1,0,0
ch1-lower-edge-narrow-pluto-19f2-20260813T102549Z,ch1-lower-edge-narrow-pluto-19f2-20260813T102549Z.json,2026-08-13,pluto-19f2,1,lower,manual,50.0,2500000.0,-7.947566684057341,-7.795175518785811,2,0,0
ch1-lower-edge-narrow-pluto-19f2-20260813T113656Z,ch1-lower-edge-narrow-pluto-19f2-20260813T113656Z.json,2026-08-13,pluto-19f2,1,lower,manual,50.0,2500000.0,-7.939013040978301,-7.779273748420619,1,0,0
ch1-lower-edge-narrow-pluto-19f2-20260813T121227Z,ch1-lower-edge-narrow-pluto-19f2-20260813T121227Z.json,2026-08-13,pluto-19f2,1,lower,slow_attack,,2500000.0,-12.33187401165403,-12.554618893094267,2,0,0
ch1-lower-edge-narrow-pluto-19f2-20260813T122824Z,ch1-lower-edge-narrow-pluto-19f2-20260813T122824Z.json,2026-08-13,pluto-19f2,1,lower,slow_attack,,2500000.0,-12.762407722449133,-12.656843459543712,2,0,0
ch1-lower-edge-narrow-pluto-19f2-20260813T123717Z,ch1-lower-edge-narrow-pluto-19f2-20260813T123717Z.json,2026-08-13,pluto-19f2,1,lower,manual,50.0,2500000.0,-7.829867689656873,-7.67814627439491,1,0,0
ch1-lower-edge-narrow-pluto-19f2-20260813T134723Z,ch1-lower-edge-narrow-pluto-19f2-20260813T134723Z.json,2026-08-13,pluto-19f2,1,lower,slow_attack,,2500000.0,-12.42145240982339,-12.370396892479059,1,1,1
ch1-lower-edge-narrow-pluto-19f2-20260813T150918Z,ch1-lower-edge-narrow-pluto-19f2-20260813T150918Z.json,2026-08-13,pluto-19f2,1,lower,manual,50.0,2500000.0,-7.256214739523483,-7.092479402111232,2,2,0
ch1-lower-edge-narrow-pluto-19f2-20260813T154051Z,ch1-lower-edge-narrow-pluto-19f2-20260813T154051Z.json,2026-08-13,pluto-19f2,1,lower,manual,50.0,2500000.0,-7.318118624842082,-7.082220595889402,2,2,1
ch1-lower-edge-narrow-pluto-19f2-20260813T160843Z,ch1-lower-edge-narrow-pluto-19f2-20260813T160843Z.json,2026-08-13,pluto-19f2,1,lower,manual,50.0,2500000.0,-7.7616624097617155,-7.550009720669932,4,0,0
ch1-lower-edge-narrow-pluto-19f2-20260813T162031Z,ch1-lower-edge-narrow-pluto-19f2-20260813T162031Z.json,2026-08-13,pluto-19f2,1,lower,manual,50.0,2500000.0,-7.822466182399571,-7.630441530197604,3,3,1
ch1-lower-edge-narrow-pluto-19f2-20260813T164824Z,ch1-lower-edge-narrow-pluto-19f2-20260813T164824Z.json,2026-08-13,pluto-19f2,1,lower,manual,50.0,2500000.0,-7.994623066613936,-7.785787345354246,7,0,0
ch1-lower-edge-narrow-pluto-19f2-20260813T172749Z,ch1-lower-edge-narrow-pluto-19f2-20260813T172749Z.json,2026-08-13,pluto-19f2,1,lower,slow_attack,,2500000.0,-12.576867186906714,-12.676168532206605,1,1,0
ch1-lower-edge-narrow-pluto-19f2-20260813T180255Z,ch1-lower-edge-narrow-pluto-19f2-20260813T180255Z.json,2026-08-13,pluto-19f2,1,lower,slow_attack,,2500000.0,-12.333024375297224,-12.436939745827917,1,1,1
ch1-lower-edge-narrow-pluto-19f2-20260813T185857Z,ch1-lower-edge-narrow-pluto-19f2-20260813T185857Z.json,2026-08-13,pluto-19f2,1,lower,manual,50.0,2500000.0,-7.833192001873046,-7.842171980706748,1,1,1
ch1-lower-edge-narrow-pluto-19f2-20260813T202130Z,ch1-lower-edge-narrow-pluto-19f2-20260813T202130Z.json,2026-08-13,pluto-19f2,1,lower,slow_attack,,2500000.0,-12.80561292724823,-12.901270931201601,5,0,0
ch1-lower-edge-narrow-pluto-19f2-20260813T205254Z,ch1-lower-edge-narrow-pluto-19f2-20260813T205254Z.json,2026-08-13,pluto-19f2,1,lower,slow_attack,,2500000.0,-12.518897183679298,-12.473307752870767,1,1,1
ch1-lower-edge-narrow-pluto-19f2-20260813T205656Z,ch1-lower-edge-narrow-pluto-19f2-20260813T205656Z.json,2026-08-13,pluto-19f2,1,lower,slow_attack,,2500000.0,-12.256972594529149,-12.247832507246494,2,2,1
ch1-lower-edge-narrow-pluto-19f2-20260813T210838Z,ch1-lower-edge-narrow-pluto-19f2-20260813T210838Z.json,2026-08-13,pluto-19f2,1,lower,manual,50.0,2500000.0,-8.406429876366484,-8.304870918390478,2,2,2
ch1-lower-edge-narrow-pluto-19f2-20260813T213949Z,ch1-lower-edge-narrow-pluto-19f2-20260813T213949Z.json,2026-08-13,pluto-19f2,1,lower,slow_attack,,2500000.0,-12.906493741019158,-12.715073403652553,1,1,1
ch1-lower-edge-narrow-pluto-19f2-20260813T221505Z,ch1-lower-edge-narrow-pluto-19f2-20260813T221505Z.json,2026-08-13,pluto-19f2,1,lower,slow_attack,,2500000.0,-12.64637925012223,-12.664794116704371,0,0,0
ch1-lower-edge-narrow-pluto-19f2-20260813T222314Z,ch1-lower-edge-narrow-pluto-19f2-20260813T222314Z.json,2026-08-13,pluto-19f2,1,lower,slow_attack,,2500000.0,-12.48605850702135,-12.788320178724204,4,0,0
ch1-lower-edge-narrow-pluto-19f2-20260813T225105Z,ch1-lower-edge-narrow-pluto-19f2-20260813T225105Z.json,2026-08-13,pluto-19f2,1,lower,manual,50.0,2500000.0,-7.868132500570484,-7.932583424045024,3,0,0
ch1-lower-edge-narrow-pluto-5d4d-20260811T052523Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T052523Z.json,2026-08-11,pluto-5d4d,1,lower,manual,50.0,2500000.0,-25.054540514454207,-27.97737887503824,0,0,0
ch1-lower-edge-narrow-pluto-5d4d-20260811T055428Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T055428Z.json,2026-08-11,pluto-5d4d,1,lower,manual,50.0,2500000.0,-24.67114757754322,-27.69521239447016,2,2,2
ch1-lower-edge-narrow-pluto-5d4d-20260811T061430Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T061430Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.235695179882933,-12.206018660117987,1,1,1
ch1-lower-edge-narrow-pluto-5d4d-20260811T062459Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T062459Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.215676253756813,-12.624075758549642,2,2,2
ch1-lower-edge-narrow-pluto-5d4d-20260811T064048Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T064048Z.json,2026-08-11,pluto-5d4d,1,lower,manual,50.0,2500000.0,-24.994118975743106,-27.922626267390058,1,1,1
ch1-lower-edge-narrow-pluto-5d4d-20260811T064252Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T064252Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.34604331663268,-12.342653318336536,4,4,4
ch1-lower-edge-narrow-pluto-5d4d-20260811T071120Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T071120Z.json,2026-08-11,pluto-5d4d,1,lower,manual,50.0,2500000.0,-25.07569355691157,-27.906427046074196,1,1,1
ch1-lower-edge-narrow-pluto-5d4d-20260811T075654Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T075654Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.212729487587895,-12.667234509124514,2,2,2
ch1-lower-edge-narrow-pluto-5d4d-20260811T075931Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T075931Z.json,2026-08-11,pluto-5d4d,1,lower,manual,50.0,2500000.0,-25.00523012561117,-27.950699956227325,2,2,2
ch1-lower-edge-narrow-pluto-5d4d-20260811T083823Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T083823Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.844233157631882,-12.520739443662789,3,3,3
ch1-lower-edge-narrow-pluto-5d4d-20260811T084558Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T084558Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.461127546776565,-12.550885625979692,3,3,3
ch1-lower-edge-narrow-pluto-5d4d-20260811T084804Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T084804Z.json,2026-08-11,pluto-5d4d,1,lower,manual,50.0,2500000.0,-25.08268776005396,-27.98181736650954,1,1,1
ch1-lower-edge-narrow-pluto-5d4d-20260811T094206Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T094206Z.json,2026-08-11,pluto-5d4d,1,lower,manual,50.0,2500000.0,-24.521287772320413,-27.406401318193762,5,5,5
ch1-lower-edge-narrow-pluto-5d4d-20260811T095554Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T095554Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.551948986015944,-12.150697297596153,0,0,0
ch1-lower-edge-narrow-pluto-5d4d-20260811T102831Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T102831Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.466519311380866,-12.08919805258385,0,0,0
ch1-lower-edge-narrow-pluto-5d4d-20260811T103316Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T103316Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.990966994409149,-12.31782120933794,1,1,1
ch1-lower-edge-narrow-pluto-5d4d-20260811T103934Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T103934Z.json,2026-08-11,pluto-5d4d,1,lower,manual,50.0,2500000.0,-25.218736965753948,-28.066058192809162,1,1,1
ch1-lower-edge-narrow-pluto-5d4d-20260811T104546Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T104546Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.380432063805147,-12.686211306820582,2,2,1
ch1-lower-edge-narrow-pluto-5d4d-20260811T110132Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T110132Z.json,2026-08-11,pluto-5d4d,1,lower,manual,50.0,2500000.0,-25.257985611480915,-28.144625519655865,1,1,1
ch1-lower-edge-narrow-pluto-5d4d-20260811T110952Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T110952Z.json,2026-08-11,pluto-5d4d,1,lower,manual,50.0,2500000.0,-25.161619310774633,-28.06572709097206,1,1,1
ch1-lower-edge-narrow-pluto-5d4d-20260811T115523Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T115523Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.5121779024236,-12.140914975269634,0,0,0
ch1-lower-edge-narrow-pluto-5d4d-20260811T121728Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T121728Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.851094587634782,-12.320470263978374,1,1,1
ch1-lower-edge-narrow-pluto-5d4d-20260811T123533Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T123533Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.537184827905964,-12.470760921108319,0,0,0
ch1-lower-edge-narrow-pluto-5d4d-20260811T125449Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T125449Z.json,2026-08-11,pluto-5d4d,1,lower,manual,50.0,2500000.0,-24.924673707848125,-27.834564837178274,3,3,3
ch1-lower-edge-narrow-pluto-5d4d-20260811T130104Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T130104Z.json,2026-08-11,pluto-5d4d,1,lower,manual,50.0,2500000.0,-24.928884194580196,-27.920877509393062,1,1,1
ch1-lower-edge-narrow-pluto-5d4d-20260811T132955Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T132955Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.401812602023188,-12.255553547422455,4,4,3
ch1-lower-edge-narrow-pluto-5d4d-20260811T133852Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T133852Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.81589446403139,-13.004959589770703,2,2,2
ch1-lower-edge-narrow-pluto-5d4d-20260811T134100Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T134100Z.json,2026-08-11,pluto-5d4d,1,lower,manual,50.0,2500000.0,-25.15435788903168,-27.989098330778024,2,2,2
ch1-lower-edge-narrow-pluto-5d4d-20260811T140021Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T140021Z.json,2026-08-11,pluto-5d4d,1,lower,manual,50.0,2500000.0,-25.169972509932613,-28.013872963440775,3,3,2
ch1-lower-edge-narrow-pluto-5d4d-20260811T141400Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T141400Z.json,2026-08-11,pluto-5d4d,1,lower,manual,50.0,2500000.0,-24.84553320675085,-27.778347105541954,2,2,2
ch1-lower-edge-narrow-pluto-5d4d-20260811T142014Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T142014Z.json,2026-08-11,pluto-5d4d,1,lower,manual,50.0,2500000.0,-25.202585257212384,-28.06692497898019,0,0,0
ch1-lower-edge-narrow-pluto-5d4d-20260811T142832Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T142832Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.75075867116373,-12.887594965303794,3,3,3
ch1-lower-edge-narrow-pluto-5d4d-20260811T145905Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T145905Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.264005608207682,-12.477972304392566,2,2,2
ch1-lower-edge-narrow-pluto-5d4d-20260811T150319Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T150319Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.26558590278146,-12.609585666124811,1,1,1
ch1-lower-edge-narrow-pluto-5d4d-20260811T152743Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T152743Z.json,2026-08-11,pluto-5d4d,1,lower,manual,50.0,2500000.0,-24.775350701039667,-27.635952242324148,3,3,3
ch1-lower-edge-narrow-pluto-5d4d-20260811T154257Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T154257Z.json,2026-08-11,pluto-5d4d,1,lower,manual,50.0,2500000.0,-25.20374410843305,-27.923020019092156,2,2,2
ch1-lower-edge-narrow-pluto-5d4d-20260811T154707Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T154707Z.json,2026-08-11,pluto-5d4d,1,lower,manual,50.0,2500000.0,-24.986844662373922,-27.767586529397562,3,3,3
ch1-lower-edge-narrow-pluto-5d4d-20260811T161521Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T161521Z.json,2026-08-11,pluto-5d4d,1,lower,manual,50.0,2500000.0,-25.369383096401187,-28.14014891444088,0,0,0
ch1-lower-edge-narrow-pluto-5d4d-20260811T163314Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T163314Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.542356724212123,-12.465406247749794,3,3,3
ch1-lower-edge-narrow-pluto-5d4d-20260811T163728Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T163728Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.484103504526123,-12.269363900792289,4,4,3
ch1-lower-edge-narrow-pluto-5d4d-20260811T163934Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T163934Z.json,2026-08-11,pluto-5d4d,1,lower,manual,50.0,2500000.0,-24.927423458671804,-27.69758012539509,5,5,4
ch1-lower-edge-narrow-pluto-5d4d-20260811T164138Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T164138Z.json,2026-08-11,pluto-5d4d,1,lower,manual,50.0,2500000.0,-25.09322588295737,-27.836862817256947,4,4,4
ch1-lower-edge-narrow-pluto-5d4d-20260811T171036Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T171036Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.404014337884623,-12.588017166119826,4,4,4
ch1-lower-edge-narrow-pluto-5d4d-20260811T171652Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T171652Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.494374801516187,-13.052007676337588,0,0,0
ch1-lower-edge-narrow-pluto-5d4d-20260811T173017Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T173017Z.json,2026-08-11,pluto-5d4d,1,lower,manual,50.0,2500000.0,-24.812202255105564,-27.54715628511083,4,4,3
ch1-lower-edge-narrow-pluto-5d4d-20260811T175242Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T175242Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.173412651735458,-12.670421923044838,0,0,0
ch1-lower-edge-narrow-pluto-5d4d-20260811T181333Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T181333Z.json,2026-08-11,pluto-5d4d,1,lower,manual,50.0,2500000.0,-24.797283677578697,-27.450120337152843,3,3,3
ch1-lower-edge-narrow-pluto-5d4d-20260811T182308Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T182308Z.json,2026-08-11,pluto-5d4d,1,lower,manual,50.0,2500000.0,-25.00845034783073,-27.604284497066388,3,3,3
ch1-lower-edge-narrow-pluto-5d4d-20260811T183220Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T183220Z.json,2026-08-11,pluto-5d4d,1,lower,manual,50.0,2500000.0,-25.439775068219586,-27.991442095214268,1,1,1
ch1-lower-edge-narrow-pluto-5d4d-20260811T184933Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T184933Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.576960443698074,-12.620797975257162,4,4,3
ch1-lower-edge-narrow-pluto-5d4d-20260811T185422Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T185422Z.json,2026-08-11,pluto-5d4d,1,lower,manual,50.0,2500000.0,-24.84567053340394,-27.317373345235172,5,5,3
ch1-lower-edge-narrow-pluto-5d4d-20260811T194921Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T194921Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.978077387743276,-12.6659253395487,1,0,0
ch1-lower-edge-narrow-pluto-5d4d-20260811T201325Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T201325Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.30608431279581,-12.744269112819486,2,2,2
ch1-lower-edge-narrow-pluto-5d4d-20260811T203036Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T203036Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.35387434128381,-12.361868397774531,3,3,3
ch1-lower-edge-narrow-pluto-5d4d-20260811T204821Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T204821Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.869300993056225,-12.708265983612641,2,2,2
ch1-lower-edge-narrow-pluto-5d4d-20260811T211218Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T211218Z.json,2026-08-11,pluto-5d4d,1,lower,manual,50.0,2500000.0,-25.327085202581806,-27.888098987793523,0,0,0
ch1-lower-edge-narrow-pluto-5d4d-20260811T211629Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T211629Z.json,2026-08-11,pluto-5d4d,1,lower,manual,50.0,2500000.0,-25.12242901597949,-27.686358474138693,2,2,2
ch1-lower-edge-narrow-pluto-5d4d-20260811T213737Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T213737Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.882606373507153,-12.708885616833998,0,0,0
ch1-lower-edge-narrow-pluto-5d4d-20260811T220958Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T220958Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.30110110451895,-12.55745223767238,1,1,1
ch1-lower-edge-narrow-pluto-5d4d-20260811T221234Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T221234Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.333964111332437,-12.50256075414991,1,1,1
ch1-lower-edge-narrow-pluto-5d4d-20260811T221645Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T221645Z.json,2026-08-11,pluto-5d4d,1,lower,manual,50.0,2500000.0,-24.947491635265607,-27.63372182549474,1,1,1
ch1-lower-edge-narrow-pluto-5d4d-20260811T222547Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T222547Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.245220654652904,-12.437137677899957,4,4,4
ch1-lower-edge-narrow-pluto-5d4d-20260811T231450Z,ch1-lower-edge-narrow-pluto-5d4d-20260811T231450Z.json,2026-08-11,pluto-5d4d,1,lower,slow_attack,,2500000.0,-12.563767479184092,-12.560040709936795,0,0,0
